job_id,model_name,seed_id,sample_id,dG_separated,dG_cross,sc_value,nres_all,nres_int,total_score,binding_energy
mhc_31,af3,42,2,8.4315,-48.3655,0.7892,180,71,-303.6146,-56.797
mhc_31,af3,42,3,-7.0617,-54.1168,0.777,180,69,-311.7866,-47.0551
mhc_31,af3,42,4,24.5791,-58.7919,0.7946,180,70,-261.7459,-83.371
mhc_31,af3,2025,0,7.5578,-37.5653,0.7441,180,70,-254.9174,-45.1231
mhc_31,af3,2025,1,8.869,-47.171,0.7835,180,69,-281.2365,-56.04
mhc_31,af3,2025,2,3.8843,-35.5539,0.7729,180,70,-288.3806,-39.4382
mhc_31,af3,2025,3,5.3028,-49.2983,0.781,180,69,-277.4743,-54.6011
mhc_31,af3,2025,4,35.8018,-49.9458,0.7636,180,69,-269.5531,-85.7476
mhc_31,af3,3,0,3.1614,-49.4773,0.7729,180,69,-291.6874,-52.6387
mhc_31,af3,3,1,13.407,-50.5411,0.7811,180,70,-279.422,-63.9481
mhc_31,af3,3,2,38.2428,-34.698,0.7762,180,70,-281.5427,-72.9408
mhc_31,af3,3,3,8.7848,-49.2399,0.7882,180,71,-284.1995,-58.0247
mhc_31,af3,3,4,46.4836,-43.4089,0.762,180,70,-138.0513,-89.8925
mhc_31,af3,55,0,38.8838,-48.1602,0.786,180,70,-229.838,-87.044
mhc_31,af3,55,1,7.128,-47.1693,0.7777,180,69,-67.9609,-54.2973
mhc_31,af3,55,2,4.4574,-43.515,0.7696,180,70,-236.2837,-47.9724
mhc_31,af3,55,3,13.9127,-39.4392,0.7752,180,70,-261.7605,-53.3519
mhc_31,af3,55,4,1.4018,-45.1399,0.7503,180,70,-288.9779,-46.5417
mhc_31,af3,71,0,33.1012,-44.0372,0.789,180,69,-254.0174,-77.1384
mhc_31,af3,71,1,-0.7874,-51.2914,0.757,180,69,-287.4124,-50.504
mhc_31,af3,71,2,5.4371,-49.8088,0.7802,180,70,-264.1941,-55.2459
mhc_31,af3,71,3,55.8143,-22.961,0.7385,180,70,-180.3948,-78.7753
mhc_31,af3,71,4,38.9769,-14.0326,0.759,180,69,-212.8077,-53.0095
mhc_32,af3,42,0,26.2264,-39.8763,0.7326,180,69,-294.5761,-66.1027
mhc_32,af3,42,1,28.3991,-34.519,0.7736,180,69,-236.9886,-62.9181
mhc_32,af3,42,2,41.8785,-31.7431,0.7292,180,68,-255.1108,-73.6216
mhc_32,af3,42,3,-0.0353,-46.353,0.7712,180,68,-273.8044,-46.3177
mhc_32,af3,42,4,80.8462,-15.5832,0.7334,180,70,-153.27,-96.4294
mhc_32,af3,2025,0,8.1709,-45.1722,0.7634,180,67,-243.934,-53.3431
mhc_32,af3,2025,1,20.4485,-48.6637,0.7573,180,67,-304.8654,-69.1122
mhc_32,af3,2025,2,27.3389,-37.646,0.7786,180,66,-242.2803,-64.9849
mhc_32,af3,2025,3,10.6834,-41.4486,0.7543,180,68,-249.9037,-52.132
mhc_32,af3,2025,4,7.8791,-43.3814,0.748,180,66,-269.9194,-51.2605
mhc_32,af3,3,0,91.6347,-41.6359,0.7557,180,66,-181.49,-133.2706
mhc_32,af3,3,1,0.1109,-52.2658,0.7503,180,68,-255.9702,-52.3767
mhc_32,af3,3,2,31.4667,-31.9607,0.7359,180,67,-273.2108,-63.4274
mhc_32,af3,3,3,29.5999,-37.272,0.7314,180,70,-227.2781,-66.8719
mhc_32,af3,3,4,3.6122,-51.553,0.7383,180,69,-198.0175,-55.1652
mhc_32,af3,55,0,57.4762,-46.7234,0.7108,180,66,-214.7344,-104.1996
mhc_32,af3,55,1,89.7646,-41.2044,0.7735,180,69,-148.2425,-130.969
mhc_32,af3,55,2,56.0556,-37.7516,0.7238,180,67,-190.7497,-93.8072
mhc_32,af3,55,3,23.671,-31.9022,0.7475,180,66,-237.6921,-55.5732
mhc_32,af3,55,4,-9.9841,-46.9325,0.711,180,68,-302.3895,-36.9484
mhc_32,af3,71,0,1.8789,-42.6483,0.777,180,67,-271.9184,-44.5272
mhc_32,af3,71,1,25.9266,-48.1061,0.7544,180,66,-218.0835,-74.0327
mhc_32,af3,71,2,45.5104,-42.5478,0.7799,180,70,-211.8495,-88.0582
mhc_32,af3,71,3,-1.1929,-47.9784,0.7793,180,66,-266.123,-46.7855
mhc_32,af3,71,4,37.613,-32.8816,0.7475,180,68,-259.2235,-70.4946
mhc_33,af3,42,0,31.6386,-38.2689,0.7983,180,67,-242.4976,-69.9075
mhc_33,af3,42,1,56.6639,-35.5476,0.7551,180,67,-199.493,-92.2115
mhc_33,af3,42,2,94.9753,-30.0172,0.7509,180,67,-226.0068,-124.9925
mhc_33,af3,42,3,22.9257,-43.1208,0.7854,180,67,-265.3019,-66.0465
mhc_33,af3,42,4,4.3314,-44.6405,0.7687,180,67,-278.6943,-48.9719
mhc_33,af3,2025,0,-0.6177,-53.5069,0.8077,180,68,-260.8578,-52.8892
mhc_33,af3,2025,1,52.9328,-43.4415,0.7899,180,68,-270.9482,-96.3743
mhc_33,af3,2025,2,62.8734,8.5026,0.7834,180,71,-222.3571,-54.3708
mhc_33,af3,2025,3,25.2429,-51.8011,0.8193,180,68,-262.4755,-77.044
mhc_33,af3,2025,4,61.0844,-54.0918,0.7981,180,70,-198.014,-115.1762
mhc_33,af3,3,0,103.4193,-37.4212,0.758,180,69,-94.5509,-140.8405
mhc_33,af3,3,1,43.727,-26.0999,0.7706,180,68,-244.0388,-69.8269
mhc_33,af3,3,2,4.9494,-42.8587,0.7832,180,68,-306.9938,-47.8081
mhc_33,af3,3,3,29.241,-50.2826,0.8012,180,68,-239.0999,-79.5236
mhc_33,af3,3,4,49.2739,-29.6072,0.7955,180,70,-155.2781,-78.8811
mhc_33,af3,55,0,37.3352,-47.5302,0.7531,180,67,-237.0056,-84.8654
mhc_33,af3,55,1,27.4163,-36.1846,0.7782,180,67,-194.6885,-63.6009
mhc_33,af3,55,2,72.7809,-24.7327,0.7673,180,68,-173.0517,-97.5136
mhc_33,af3,55,3,25.4502,-24.2328,0.7991,180,67,-246.4267,-49.683
mhc_33,af3,55,4,45.2423,-50.1466,0.76,180,68,-239.8567,-95.3889
mhc_33,af3,71,0,59.3367,-31.294,0.7907,180,68,-220.8281,-90.6307
mhc_33,af3,71,1,22.6524,-47.1249,0.7739,180,67,-241.4694,-69.7773
mhc_33,af3,71,2,45.8411,-42.3015,0.7696,180,67,-194.6251,-88.1426
mhc_33,af3,71,3,28.3962,-37.7504,0.7939,180,67,-199.1786,-66.1466
mhc_33,af3,71,4,34.4631,-29.0121,0.7973,180,67,-196.0198,-63.4752
mhc_34,af3,42,0,-2.4585,-41.5245,0.7403,180,64,-312.7354,-39.066
mhc_34,af3,42,1,65.3452,-24.1544,0.7108,180,65,-232.3624,-89.4996
mhc_34,af3,42,2,82.8697,-35.8429,0.7032,180,66,-224.3238,-118.7126
mhc_34,af3,42,3,-8.4761,-39.0703,0.747,180,64,-279.9093,-30.5942
mhc_34,af3,42,4,108.2781,-14.5221,0.7082,180,66,-161.7873,-122.8002
mhc_34,af3,2025,0,-5.6191,-42.3523,0.731,180,64,-257.757,-36.7332
mhc_34,af3,2025,1,45.5129,-40.2122,0.7141,180,64,-235.0844,-85.7251
mhc_34,af3,2025,2,-4.7724,-38.1756,0.7246,180,64,-298.8506,-33.4032
mhc_34,af3,2025,3,3.7988,-38.1074,0.7313,180,65,-267.7341,-41.9062
mhc_34,af3,2025,4,4.065,-45.8523,0.7207,180,63,-259.1091,-49.9173
mhc_34,af3,3,0,46.0225,-33.3438,0.7194,180,64,-231.1965,-79.3663
mhc_34,af3,3,1,-6.4907,-45.4551,0.7073,180,64,-267.1911,-38.9644
mhc_34,af3,3,2,25.7573,-39.8853,0.7101,180,65,-272.8167,-65.6426
mhc_34,af3,3,3,30.8614,-48.7865,0.7129,180,64,-240.5051,-79.6479
mhc_34,af3,3,4,-6.8896,-47.2815,0.7002,180,64,-203.0708,-40.3919
mhc_34,af3,55,0,26.0307,-44.3701,0.7207,180,64,-255.1435,-70.4008
mhc_34,af3,55,1,57.4002,-26.1276,0.7336,180,64,-210.0094,-83.5278
mhc_34,af3,55,2,43.2801,-37.5386,0.7175,180,64,-197.5242,-80.8187
mhc_34,af3,55,3,1.4705,-40.5002,0.7267,180,64,-273.4898,-41.9707
mhc_34,af3,55,4,18.2864,-51.8828,0.7094,180,64,-250.0174,-70.1692
mhc_34,af3,71,0,-18.7911,-51.7862,0.7214,180,64,-281.3108,-32.9951
mhc_34,af3,71,1,14.9611,-45.9701,0.7192,180,64,-248.6416,-60.9312
mhc_34,af3,71,2,39.6861,-42.5118,0.711,180,64,-208.6596,-82.1979
mhc_34,af3,71,3,-2.7102,-41.5817,0.7163,180,64,-241.8552,-38.8715
mhc_34,af3,71,4,14.479,-46.4604,0.7187,180,64,-220.8659,-60.9394
mhc_35,af3,42,0,-2.943,-44.1539,0.7809,180,70,-313.3942,-41.2109
mhc_35,af3,42,1,31.1357,-42.9235,0.7744,180,71,-285.2204,-74.0592
mhc_35,af3,42,2,13.8004,-39.1008,0.7678,180,71,-304.5134,-52.9012
mhc_35,af3,42,3,-1.9487,-43.1897,0.7767,180,68,-293.3313,-41.241
mhc_35,af3,42,4,29.7938,-45.5346,0.7886,180,70,-274.6819,-75.3284
mhc_35,af3,2025,0,17.9881,-40.2574,0.781,180,71,-267.9663,-58.2455
mhc_35,af3,2025,1,7.8131,-42.3724,0.7846,180,69,-283.2412,-50.1855
mhc_35,af3,2025,2,7.587,-42.7693,0.7714,180,71,-285.058,-50.3563
mhc_35,af3,2025,3,-0.255,-42.3459,0.7765,180,70,-306.0915,-42.0909
mhc_35,af3,2025,4,30.9447,-39.4069,0.7653,180,70,-280.1884,-70.3516
mhc_35,af3,3,0,32.5894,-38.4872,0.7686,180,69,-265.6127,-71.0766
mhc_35,af3,3,1,32.0194,-40.45,0.7737,180,71,-272.2717,-72.4694
mhc_35,af3,3,2,14.7574,-39.9537,0.7636,180,71,-302.4447,-54.7111
mhc_35,af3,3,3,16.2691,-35.8653,0.7712,180,70,-281.7347,-52.1344
mhc_35,af3,3,4,41.4534,-39.6805,0.7823,180,71,-220.0997,-81.1339
mhc_35,af3,55,0,43.0762,-43.6467,0.7845,180,71,-240.4355,-86.7229
mhc_35,af3,55,1,29.9708,-38.4339,0.772,180,71,-235.4371,-68.4047
mhc_35,af3,55,2,26.0794,-36.5033,0.7778,180,70,-241.0948,-62.5827
mhc_35,af3,55,3,24.1926,-37.5628,0.7786,180,71,-255.2924,-61.7554
mhc_35,af3,55,4,19.1291,-37.1005,0.7737,180,70,-301.6209,-56.2296
mhc_35,af3,71,0,14.4549,-35.1843,0.7742,180,70,-285.1908,-49.6392
mhc_35,af3,71,1,9.8861,-41.0327,0.7617,180,70,-286.7002,-50.9188
mhc_35,af3,71,2,26.9033,-39.5166,0.7827,180,71,-261.9441,-66.4199
mhc_35,af3,71,3,16.8439,-39.3529,0.782,180,71,-273.5752,-56.1968
mhc_35,af3,71,4,16.4085,-37.7258,0.7723,180,70,-273.7081,-54.1343
mhc_36,af3,42,0,21.0237,-44.5952,0.729,180,69,-278.169,-65.6189
mhc_36,af3,42,1,24.5902,-52.9543,0.7369,180,70,-243.2367,-77.5445
mhc_36,af3,42,2,20.2846,-47.8317,0.7483,180,70,-286.7372,-68.1163
mhc_36,af3,42,3,9.0445,-44.3763,0.7488,180,70,-285.5966,-53.4208
mhc_36,af3,42,4,35.5538,-48.2192,0.7552,180,69,-149.0211,-83.773
mhc_36,af3,2025,0,47.1104,-40.4354,0.7259,180,69,-222.1355,-87.5458
mhc_36,af3,2025,1,18.6697,-43.8037,0.7512,180,70,-311.2705,-62.4734
mhc_36,af3,2025,2,0.4954,-47.1674,0.7473,180,70,-285.6738,-47.6628
mhc_36,af3,2025,3,15.8816,-51.7565,0.7896,180,70,-284.0197,-67.6381
mhc_36,af3,2025,4,24.2247,-51.0635,0.7666,180,70,-273.1577,-75.2882
mhc_36,af3,3,0,35.3336,-49.6849,0.7192,180,69,-253.8095,-85.0185
mhc_36,af3,3,1,24.1337,-32.6692,0.7222,180,70,-270.9487,-56.8029
mhc_36,af3,3,2,11.7827,-34.738,0.7383,180,70,-295.2951,-46.5207
mhc_36,af3,3,3,18.6276,-47.2175,0.7297,180,70,-265.1163,-65.8451
mhc_36,af3,3,4,41.0678,-46.2474,0.7356,180,70,-153.3129,-87.3152
mhc_36,af3,55,0,53.7093,-54.1398,0.753,180,70,-189.4833,-107.8491
mhc_36,af3,55,1,25.9356,-42.1436,0.7378,180,70,-214.781,-68.0792
mhc_36,af3,55,2,59.1921,-41.1021,0.7467,180,70,-147.2954,-100.2942
mhc_36,af3,55,3,55.0804,-47.9819,0.7436,180,70,-210.6328,-103.0623
mhc_36,af3,55,4,2.7608,-41.0812,0.7441,180,70,-252.2764,-43.842
mhc_36,af3,71,0,8.6326,-43.8415,0.7618,180,70,-230.0962,-52.4741
mhc_36,af3,71,1,55.4887,-51.8527,0.7574,180,70,-213.4396,-107.3414
mhc_36,af3,71,2,19.8309,-51.9335,0.762,180,70,-224.1352,-71.7644
mhc_36,af3,71,3,25.5574,-47.5338,0.7472,180,70,-219.3143,-73.0912
mhc_36,af3,71,4,25.427,-41.4701,0.7503,180,69,-251.9229,-66.8971
mhc_37,af3,42,0,29.4531,-56.4186,0.7925,180,68,-249.85,-85.8717
mhc_37,af3,42,1,8.4597,-50.9419,0.7714,180,68,-261.3874,-59.4016
mhc_37,af3,42,2,23.5984,-52.7365,0.7773,180,68,-202.7039,-76.3349
mhc_37,af3,42,3,0.1061,-51.3257,0.8027,180,69,-288.8739,-51.4318
mhc_37,af3,42,4,-1.247,-52.3697,0.7794,180,68,-235.2898,-51.1227
mhc_37,af3,2025,0,-6.8852,-49.5521,0.7917,180,67,-266.8666,-42.6669
mhc_37,af3,2025,1,-8.3409,-49.6021,0.792,180,69,-251.7823,-41.2612
mhc_37,af3,2025,2,23.2502,-41.3808,0.7978,180,68,-228.2832,-64.631
mhc_37,af3,2025,3,-6.525,-56.2103,0.8015,180,69,-293.0666,-49.6853
mhc_37,af3,2025,4,-3.6585,-57.402,0.7896,180,70,-262.3394,-53.7435
mhc_37,af3,3,0,30.5617,-36.0262,0.8095,180,67,-222.5214,-66.5879
mhc_37,af3,3,1,76.922,-48.7636,0.7878,180,67,-182.4311,-125.6856
mhc_37,af3,3,2,25.708,-57.2959,0.793,180,69,-229.92,-83.0039
mhc_37,af3,3,3,-4.2917,-58.5088,0.7953,180,69,-281.7429,-54.2171
mhc_37,af3,3,4,17.7819,-59.8851,0.7763,180,68,-180.129,-77.667
mhc_37,af3,55,0,13.2212,-55.6761,0.7943,180,68,-263.8863,-68.8973
mhc_37,af3,55,1,-9.9752,-57.4973,0.8027,180,69,-220.5612,-47.5221
mhc_37,af3,55,2,-12.0541,-51.7079,0.7832,180,69,-250.2647,-39.6538
mhc_37,af3,55,3,0.2024,-57.6101,0.7934,180,69,-265.0281,-57.8125
mhc_37,af3,55,4,18.8328,-51.8525,0.7865,180,69,-202.4908,-70.6853
mhc_37,af3,71,0,16.4378,-51.8701,0.811,180,70,-271.9798,-68.3079
mhc_37,af3,71,1,-6.6008,-55.1844,0.7725,180,69,-260.7108,-48.5836
mhc_37,af3,71,2,-4.1622,-55.0479,0.7963,180,70,-256.9541,-50.8857
mhc_37,af3,71,3,58.6701,-44.0898,0.8067,180,68,-148.1089,-102.7599
mhc_37,af3,71,4,-7.63,-55.328,0.8054,180,68,-271.8927,-47.698
mhc_38,af3,42,0,26.1091,-39.3707,0.7496,180,66,-244.3669,-65.4798
mhc_38,af3,42,1,-3.1001,-54.5005,0.7769,180,66,-302.3495,-51.4004
mhc_38,af3,42,2,53.8318,-34.5232,0.7608,180,66,-242.7549,-88.355
mhc_38,af3,42,3,53.6529,-37.4822,0.7491,180,66,-218.4445,-91.1351
mhc_38,af3,42,4,56.9335,-42.2991,0.7738,180,68,-231.9061,-99.2326
mhc_38,af3,2025,0,20.3883,-53.6294,0.7695,180,66,-221.8881,-74.0177
mhc_38,af3,2025,1,49.3482,-32.8193,0.7697,180,66,-241.1896,-82.1675
mhc_38,af3,2025,2,40.3475,-26.9856,0.7531,180,66,-259.345,-67.3331
mhc_38,af3,2025,3,15.0751,-38.3026,0.7578,180,66,-270.909,-53.3777
mhc_38,af3,2025,4,63.8365,-37.5877,0.7588,180,66,-181.804,-101.4242
mhc_38,af3,3,0,44.4868,-17.3814,0.7434,180,66,-210.1605,-61.8682
mhc_38,af3,3,1,44.3875,-19.2487,0.7541,180,66,-228.9926,-63.6362
mhc_38,af3,3,2,2.0512,-43.3536,0.755,180,66,-314.3022,-45.4048
mhc_38,af3,3,3,46.9415,-45.6953,0.7629,180,66,-222.5644,-92.6368
mhc_38,af3,3,4,34.9484,-35.8199,0.7734,180,66,-165.6731,-70.7683
mhc_38,af3,55,0,8.7748,-44.2144,0.7645,180,66,-256.191,-52.9892
mhc_38,af3,55,1,40.6918,-28.9979,0.774,180,66,-225.1436,-69.6897
mhc_38,af3,55,2,57.47,-35.7232,0.7558,180,66,-146.5283,-93.1932
mhc_38,af3,55,3,12.8339,-55.1151,0.7551,180,66,-235.2568,-67.949
mhc_38,af3,55,4,13.5349,-49.3137,0.7692,180,66,-272.3677,-62.8486
mhc_38,af3,71,0,18.5016,-29.7035,0.7722,180,67,-280.5104,-48.2051
mhc_38,af3,71,1,-4.4385,-51.1404,0.741,180,65,-281.1033,-46.7019
mhc_38,af3,71,2,11.0569,-55.8142,0.754,180,66,-232.2968,-66.8711
mhc_38,af3,71,3,30.3419,-28.6376,0.7414,180,66,-250.3421,-58.9795
mhc_38,af3,71,4,31.0196,-28.5266,0.7586,180,66,-229.5588,-59.5462
mhc_39,af3,42,0,24.7391,-62.7576,0.7646,180,66,-307.9283,-87.4967
mhc_39,af3,42,1,52.2088,-45.2589,0.7681,180,66,-209.3762,-97.4677
mhc_39,af3,42,2,78.4317,-48.4032,0.7445,180,66,-230.6434,-126.8349
mhc_39,af3,42,3,31.2466,-62.9886,0.7672,180,66,-251.1638,-94.2352
mhc_39,af3,42,4,70.6824,-44.2305,0.7706,180,66,-171.6239,-114.9129
mhc_39,af3,2025,0,-6.3866,-61.6601,0.7653,180,66,-233.2883,-55.2735
mhc_39,af3,2025,1,81.0641,-55.1754,0.7639,180,66,-199.7519,-136.2395
mhc_39,af3,2025,2,-11.6745,-59.7367,0.7593,180,66,-293.0877,-48.0622
mhc_39,af3,2025,3,-3.7266,-56.3288,0.7648,180,66,-252.9326,-52.6022
mhc_39,af3,2025,4,30.8547,-60.22,0.7746,180,66,-239.0761,-91.0747
mhc_39,af3,3,0,53.407,-55.4232,0.7623,180,66,-258.0994,-108.8302
mhc_39,af3,3,1,-1.3974,-54.8823,0.7518,180,66,-269.8902,-53.4849
mhc_39,af3,3,2,57.407,-55.386,0.7533,180,66,-239.9265,-112.793
mhc_39,af3,3,3,46.4784,-51.3183,0.7705,180,66,-205.6037,-97.7967
mhc_39,af3,3,4,56.4155,-56.1279,0.773,180,66,-142.5616,-112.5434
mhc_39,af3,55,0,48.2061,-68.184,0.764,180,66,-225.7449,-116.3901
mhc_39,af3,55,1,44.3253,-59.5687,0.7811,180,66,-209.1916,-103.894
mhc_39,af3,55,2,54.6804,-51.7852,0.7688,180,66,-178.1708,-106.4656
mhc_39,af3,55,3,-3.982,-57.5709,0.7694,180,66,-270.593,-53.5889
mhc_39,af3,55,4,29.4738,-55.7591,0.775,180,66,-232.8902,-85.2329
mhc_39,af3,71,0,21.6331,-41.0015,0.7687,180,66,-243.2628,-62.6346
mhc_39,af3,71,1,22.1303,-56.2003,0.7466,180,66,-231.531,-78.3306
mhc_39,af3,71,2,138.381,-3.2234,0.7523,180,66,-120.2626,-141.6044
mhc_39,af3,71,3,22.7471,-43.4342,0.7783,180,66,-226.4304,-66.1813
mhc_39,af3,71,4,54.1351,-52.8772,0.7741,180,66,-150.2004,-107.0123
mhc_40,af3,42,0,9.6912,-39.4359,0.7692,180,68,-296.7919,-49.1271
mhc_40,af3,42,1,1.0913,-56.8489,0.7917,180,69,-302.6071,-57.9402
mhc_40,af3,42,2,-5.5853,-43.1493,0.7878,180,68,-316.2624,-37.564
mhc_40,af3,42,3,-13.4024,-50.2159,0.7859,180,67,-318.1472,-36.8135
mhc_40,af3,42,4,-8.984,-46.4874,0.7962,180,70,-287.66,-37.5034
mhc_40,af3,2025,0,-18.8669,-52.4777,0.792,180,67,-274.569,-33.6108
mhc_40,af3,2025,1,-13.8359,-54.1692,0.7869,180,67,-316.3569,-40.3333
mhc_40,af3,2025,2,-24.0487,-55.3549,0.7812,180,67,-302.8902,-31.3062
mhc_40,af3,2025,3,-16.445,-54.1805,0.7992,180,67,-301.7715,-37.7355
mhc_40,af3,2025,4,-7.2681,-42.096,0.7562,180,68,-294.9117,-34.8279
mhc_40,af3,3,0,-6.773,-42.9101,0.7657,180,67,-191.1401,-36.1371
mhc_40,af3,3,1,-19.9329,-54.6537,0.7835,180,67,-310.1011,-34.7208
mhc_40,af3,3,2,-21.3945,-55.3515,0.7846,180,67,-341.6258,-33.957
mhc_40,af3,3,3,19.1579,-43.676,0.7681,180,67,-265.9448,-62.8339
mhc_40,af3,3,4,-9.2204,-62.8024,0.7894,180,67,-231.1797,-53.582
mhc_40,af3,55,0,-18.5908,-53.7165,0.7898,180,67,-281.728,-35.1257
mhc_40,af3,55,1,-9.0515,-53.6062,0.785,180,68,-28.9837,-44.5547
mhc_40,af3,55,2,-16.5711,-52.2649,0.7899,180,67,-274.6764,-35.6938
mhc_40,af3,55,3,-13.6298,-55.2194,0.786,180,67,-288.4913,-41.5896
mhc_40,af3,55,4,-13.2059,-53.5995,0.7899,180,70,-318.8983,-40.3936
mhc_40,af3,71,0,-18.7723,-55.1874,0.7739,180,67,-295.3392,-36.4151
mhc_40,af3,71,1,-18.5713,-53.5477,0.7737,180,67,-279.092,-34.9764
mhc_40,af3,71,2,-3.1687,-50.6096,0.7819,180,68,-281.5679,-47.4409
mhc_40,af3,71,3,-0.8917,-49.0071,0.7718,180,67,-233.793,-48.1154
mhc_40,af3,71,4,-16.7596,-50.0823,0.7858,180,67,-245.4947,-33.3227
mhc_41,af3,42,0,14.7389,-53.0947,0.7799,180,70,-289.9063,-67.8336
mhc_41,af3,42,1,35.4926,-55.8067,0.7887,180,70,-258.922,-91.2993
mhc_41,af3,42,2,7.8456,-52.7189,0.8088,180,70,-304.5622,-60.5645
mhc_41,af3,42,3,-2.0857,-51.8632,0.7859,180,70,-295.8534,-49.7775
mhc_41,af3,42,4,0.8821,-51.9185,0.7815,180,70,-252.372,-52.8006
mhc_41,af3,2025,0,19.3122,-54.3813,0.7844,180,70,-256.9581,-73.6935
mhc_41,af3,2025,1,13.6424,-52.2815,0.7913,180,71,-321.7661,-65.9239
mhc_41,af3,2025,2,-0.1678,-48.7944,0.7713,180,70,-296.615,-48.6266
mhc_41,af3,2025,3,-1.8224,-50.6143,0.7951,180,70,-290.3693,-48.7919
mhc_41,af3,2025,4,27.0052,-54.3592,0.7652,180,70,-239.7494,-81.3644
mhc_41,af3,3,0,2.9678,-50.3799,0.7695,180,70,-223.8314,-53.3477
mhc_41,af3,3,1,-12.0379,-55.0997,0.7886,180,70,-298.865,-43.0618
mhc_41,af3,3,2,22.2121,-51.906,0.7834,180,69,-286.4196,-74.1181
mhc_41,af3,3,3,-0.2392,-52.2191,0.7905,180,70,-276.2062,-51.9799
mhc_41,af3,3,4,55.7856,-55.961,0.8028,180,70,-113.7663,-111.7466
mhc_41,af3,55,0,28.4728,-56.8742,0.7711,180,70,-241.2659,-85.347
mhc_41,af3,55,1,6.1548,-48.0736,0.7951,180,70,-98.3486,-54.2284
mhc_41,af3,55,2,8.3455,-52.936,0.7905,180,70,-237.8658,-61.2815
mhc_41,af3,55,3,1.5123,-52.2708,0.7931,180,70,-279.627,-53.7831
mhc_41,af3,55,4,39.4487,-51.7487,0.8013,180,70,-216.2815,-91.1974
mhc_41,af3,71,0,9.5236,-51.5383,0.7772,180,71,-271.4373,-61.0619
mhc_41,af3,71,1,10.4366,-56.1379,0.7967,180,70,-253.8145,-66.5745
mhc_41,af3,71,2,-16.2355,-53.6018,0.7823,180,70,-293.5598,-37.3663
mhc_41,af3,71,3,54.7448,-40.7454,0.796,180,69,-134.863,-95.4902
mhc_41,af3,71,4,51.5977,-53.8051,0.7594,180,69,-238.6782,-105.4028
mhc_42,af3,42,0,185.1544,129.6507,0.7573,180,68,-116.283,-55.5037
mhc_42,af3,42,1,97.9022,7.5428,0.7596,180,69,-162.8039,-90.3594
mhc_42,af3,42,2,96.1913,-37.4613,0.7892,180,68,-200.4753,-133.6526
mhc_42,af3,42,3,-13.1875,-54.9104,0.7507,180,68,-302.9278,-41.7229
mhc_42,af3,42,4,90.9803,-35.7662,0.7953,180,69,-172.5383,-126.7465
mhc_42,af3,2025,0,26.8053,-40.5462,0.755,180,68,-202.9268,-67.3515
mhc_42,af3,2025,1,2.8194,-52.8673,0.7847,180,70,-321.978,-55.6867
mhc_42,af3,2025,2,31.2343,-53.3715,0.7713,180,69,-276.8411,-84.6058
mhc_42,af3,2025,3,115.0026,34.8267,0.8178,180,68,-138.8605,-80.1759
mhc_42,af3,2025,4,140.9069,81.6065,0.7557,180,68,-156.9106,-59.3004
mhc_42,af3,3,0,11.2881,-52.7562,0.7678,180,68,-253.065,-64.0443
mhc_42,af3,3,1,41.3632,-46.133,0.7556,180,67,-222.4454,-87.4962
mhc_42,af3,3,2,73.3546,-1.6002,0.7835,180,68,-232.4749,-74.9548
mhc_42,af3,3,3,115.0083,36.3051,0.7918,180,68,-41.6419,-78.7032
mhc_42,af3,3,4,66.4687,-20.6022,0.8069,180,69,-124.2584,-87.0709
mhc_42,af3,55,0,46.0325,-28.2793,0.7898,180,69,-241.1102,-74.3118
mhc_42,af3,55,1,42.4518,-54.5716,0.7919,180,69,-207.2704,-97.0234
mhc_42,af3,55,2,70.9374,-53.0054,0.7636,180,68,-212.9831,-123.9428
mhc_42,af3,55,3,238.6095,166.8954,0.7533,180,68,-33.4634,-71.7141
mhc_42,af3,55,4,59.5566,-39.3195,0.7799,180,68,-184.0279,-98.8761
mhc_42,af3,71,0,14.0884,-40.5602,0.8242,180,69,-253.6312,-54.6486
mhc_42,af3,71,1,23.1034,-54.1122,0.7679,180,67,-223.6306,-77.2156
mhc_42,af3,71,2,3.7376,-51.0958,0.7667,180,69,-253.7355,-54.8334
mhc_42,af3,71,3,77.9133,6.6462,0.7814,180,69,-178.2564,-71.2671
mhc_42,af3,71,4,17.6959,-50.1588,0.7568,180,67,-184.7147,-67.8547
mhc_43,af3,42,0,11.5925,-45.4752,0.7767,180,69,-318.0641,-57.0677
mhc_43,af3,42,1,14.6597,-47.0735,0.7777,180,69,-294.0776,-61.7332
mhc_43,af3,42,2,62.8883,-26.2364,0.7583,180,68,-227.343,-89.1247
mhc_43,af3,42,3,13.1541,-35.6518,0.7843,180,69,-287.8847,-48.8059
mhc_43,af3,42,4,30.6951,-45.4364,0.7831,180,69,-257.0562,-76.1315
mhc_43,af3,2025,0,9.8476,-33.285,0.7906,180,70,-288.9806,-43.1326
mhc_43,af3,2025,1,7.1062,-40.5927,0.7709,180,69,-306.2432,-47.6989
mhc_43,af3,2025,2,3.4751,-39.8467,0.7763,180,70,-284.1605,-43.3218
mhc_43,af3,2025,3,9.0773,-38.5126,0.8006,180,69,-282.8662,-47.5899
mhc_43,af3,2025,4,4.2268,-41.1848,0.7772,180,70,-299.7077,-45.4116
mhc_43,af3,3,0,8.0723,-36.5333,0.7796,180,70,-307.4633,-44.6056
mhc_43,af3,3,1,20.8775,-29.9501,0.7643,180,70,-271.572,-50.8276
