pdb_id,score
1NMJ,0.4512715768872536
1OQP,0.4512715768872536
1XC0,0.4512715768872536
6GNZ,0.4512715768872536
6GO0,0.4512715768872536
2W73,0.45096853030335105
5NI9,0.45096853030335105
2JMX,0.4509476974321504
2JR8,0.4509476974321504
2LL5,0.4509476974321504
4AY6,0.4503929695216781
3DTX,0.45014061344624356
3HCV,0.45014061344624356
6JCU,0.450110544949956
6JH8,0.450110544949956
6KZQ,0.4500587368886807
2X4N,0.45002575853791366
4IB0,0.449971124965767
1N0C,0.44991571121524543
1N0D,0.44991571121524543
6SJW,0.44991571121524543
6SJX,0.44991571121524543
3SOB,0.449842627478827
4PWV,0.449842627478827
4PXH,0.449842627478827
5N14,0.4495486056609912
5VL6,0.4495486056609912
3V49,0.44953220082921574
3V4A,0.44953220082921574
4JMG,0.44953220082921574
4JMH,0.44953220082921574
6JN0,0.44953220082921574
6JEV,0.449107277731609
6DQL,0.44891113667097293
5CRW,0.4489035035744399
3FDM,0.44890299751279134
4TRP,0.4488843575754013
4TUJ,0.4488843575754013
4TUK,0.4488843575754013
4TUL,0.4488843575754013
1WQK,0.44884745724685765
5TXD,0.4487756808363647
6B9L,0.4487756808363647
4Y7P,0.4484938466698992
1WKW,0.4483475948534542
3EWT,0.44832212308380814
3EWV,0.44832212308380814
6LDV,0.44832212308380814
6LDX,0.44832212308380814
6LDY,0.44832212308380814
6PI7,0.44830192278966824
1NRL,0.4481832935048759
1TNU,0.4481832935048759
4WCI,0.4480453495338287
1F5X,0.44793730537185283
1LIQ,0.44793730537185283
1TER,0.44793730537185283
1HH6,0.44791872869216887
1HH9,0.44791872869216887
6FY0,0.4478543112614826
6J45,0.4477733835695109
2Y8R,0.4477727509924501
2Y8S,0.4477727509924501
2Y8T,0.4477727509924501
4OEA,0.4475166837982592
4OGH,0.4475166837982592
4OJB,0.4475166837982592
5H0I,0.4475052130675576
5ONB,0.4475052130675576
1A1P,0.44726272519427074
1D7N,0.44726272519427074
1E74,0.44726272519427074
1E75,0.44726272519427074
1E76,0.44726272519427074
1EI0,0.44726272519427074
1GM1,0.44726272519427074
1PAA,0.44726272519427074
1QLC,0.44726272519427074
1R48,0.44726272519427074
1S8K,0.44726272519427074
1XV3,0.44726272519427074
2JM4,0.44726272519427074
2JUE,0.44726272519427074
2KFE,0.44726272519427074
2L4J,0.44726272519427074
2L5M,0.44726272519427074
2MQF,0.44726272519427074
2MXO,0.44726272519427074
2PPZ,0.44726272519427074
5WCV,0.44726272519427074
2FKA,0.4471125935718531
2FLK,0.4471125935718531
2FLW,0.4471125935718531
2FMF,0.4471125935718531
2FMH,0.4471125935718531
2FMI,0.4471125935718531
2FMK,0.4471125935718531
6AAW,0.44706932530089794
1I1N,0.44695942557954393
1QSR,0.4467984979752895
1QST,0.4467984979752895
6JOD,0.4467984979752895
1S9Z,0.44660151347857246
6ACE,0.44653846663151786
6ACL,0.44653846663151786
6ACO,0.44653846663151786
6ACP,0.44653846663151786
3D4B,0.4464685879522072
1H9O,0.446219900823725
7LQE,0.4461541128094071
7LQF,0.4461541128094071
7LQG,0.4461541128094071
7LQH,0.4461541128094071
7LQI,0.4461541128094071
1N4R,0.4460888308567379
2BCX,0.4460888308567379
2HQW,0.4460888308567379
2HU2,0.4460888308567379
3QL9,0.4460888308567379
4BEA,0.4460888308567379
4ZUH,0.4460888308567379
5T0K,0.4460888308567379
7AR4,0.4460888308567379
6JH9,0.4460010713325101
5BWN,0.44575491451227084
5BWO,0.44575491451227084
6QTO,0.4456706130759751
6QTQ,0.4456706130759751
6QTR,0.4456706130759751
6QTS,0.4456706130759751
6QTT,0.4456706130759751
6QTU,0.4456706130759751
6QTV,0.4456706130759751
6QTW,0.4456706130759751
6QTX,0.4456706130759751
5B4W,0.44546776669849514
6CI2,0.44546776669849514
6CI4,0.44546776669849514
6CI5,0.44546776669849514
6EDK,0.44546776669849514
6M5D,0.44546776669849514
1LVQ,0.44498890586350864
1LVR,0.44498890586350864
1Q2K,0.44498890586350864
5VR1,0.44498890586350864
6BL9,0.44498890586350864
4BT8,0.44442224333249014
2HJK,0.44422939167257003
2HJL,0.44422939167257003
6P6A,0.44422939167257003
6P6E,0.44422939167257003
7MMY,0.44422939167257003
5VXR,0.44421905958057784
5LYN,0.44415234378657087
1H6E,0.44411084673138573
3KZE,0.44411084673138573
6IRL,0.44411084673138573
6KX9,0.44411084673138573
5GJH,0.44409895428264373
2E63,0.44399896493524144
2YUE,0.44399896493524144
5V63,0.4439776681741962
5V64,0.4439776681741962
5V65,0.4439776681741962
4P5H,0.4439215375030058
4E0R,0.4436962135539672
4G42,0.4436962135539672
4G43,0.4436962135539672
1N59,0.44369229157619056
1N5A,0.44369229157619056
1TNB,0.4435042896737362
1TNO,0.4435042896737362
6ZH5,0.4434207051581093
6ZLG,0.4434207051581093
6ZLQ,0.4434207051581093
1CFH,0.44336335150460143
1J7M,0.44336335150460143
1T8J,0.44336335150460143
1ZNU,0.44336335150460143
2ABO,0.44336335150460143
2JOG,0.44336335150460143
2LJ4,0.44336335150460143
2LM8,0.44336335150460143
2MD6,0.44336335150460143
2PQE,0.44336335150460143
6DST,0.44336335150460143
4Z2V,0.4431166042791055
5GH9,0.4431166042791055
1TCE,0.4430649016473403
1MI5,0.44267354730575725
5ONP,0.44267354730575725
5ONQ,0.44267354730575725
6GHX,0.44267354730575725
4LKX,0.44261560324699273
1BW8,0.44242861346783546
1BXX,0.44242861346783546
2JF9,0.442199957946277
2JFA,0.442199957946277
3C5L,0.442199957946277
4C7B,0.442199957946277
5HQ8,0.442199957946277
5VGE,0.442199957946277
1HU5,0.4421006433477395
1HU6,0.4421006433477395
1HU7,0.4421006433477395
1IXD,0.4421006433477395
1M2C,0.4421006433477395
1OMC,0.4421006433477395
1QFA,0.4421006433477395
2A9H,0.4421006433477395
2BBU,0.4421006433477395
2F2I,0.4421006433477395
2F2J,0.4421006433477395
2GD3,0.4421006433477395
2JS9,0.4421006433477395
2JSA,0.4421006433477395
2JV0,0.4421006433477395
2K4P,0.4421006433477395
2K72,0.4421006433477395
2KUY,0.4421006433477395
2L5I,0.4421006433477395
2L5J,0.4421006433477395
2LSU,0.4421006433477395
2LSV,0.4421006433477395
2MFA,0.4421006433477395
2MSO,0.4421006433477395
2MSQ,0.4421006433477395
2RSE,0.4421006433477395
6H3E,0.4421006433477395
6MF8,0.4421006433477395
4EOY,0.44132109754987725
5FYQ,0.44132109754987725
5WJL,0.44132109754987725
5WLG,0.44132109754987725
5WLI,0.44132109754987725
6L03,0.44132109754987725
4OKF,0.44104963764720806
6J4A,0.44104963764720806
3E6F,0.4408040290604215
3E6H,0.4408040290604215
1OT0,0.44063057643036424
6LO2,0.44058646472332813
1KJM,0.4399038297311725
1KJV,0.4399038297311725
3DDA,0.43980873231303996
3DDB,0.43980873231303996
6V62,0.43980873231303996
5OQZ,0.4396568716466563
1CSY,0.43956894343521224
1CSZ,0.43956894343521224
1GO9,0.43956894343521224
1GOE,0.43956894343521224
1XKE,0.43956894343521224
2JRV,0.43956894343521224
2JRW,0.43956894343521224
2LM5,0.43956894343521224
2MCE,0.43956894343521224
2RQS,0.43956894343521224
2ZNF,0.43956894343521224
7JIA,0.43956894343521224
7JIY,0.43956894343521224
2YMT,0.43951643953917013
4ZTD,0.43951643953917013
5HPE,0.43951643953917013
5ONA,0.43951643953917013
5YBU,0.43951643953917013
5YBV,0.43951643953917013
6OI3,0.43951643953917013
4NIZ,0.43948649755829466
4NJ0,0.43948649755829466
4NJ1,0.43948649755829466
4NJ2,0.43948649755829466
5WHI,0.43917223327451493
1LCK,0.4391239043870737
1TSU,0.4391015533309273
6VBX,0.43900147963991687
2F69,0.4387565458019951
3O2B,0.4387565458019951
3O2H,0.4387565458019951
4HRE,0.4387565458019951
4L8B,0.4387565458019951
4L8C,0.4387565458019951
4L8D,0.4387565458019951
4XI9,0.4387565458019951
5C1D,0.4387565458019951
5UWH,0.4387565458019951
5UWI,0.4387565458019951
5UWJ,0.4387565458019951
5UWP,0.4387565458019951
5UWQ,0.4387565458019951
5UWS,0.4387565458019951
5UWU,0.4387565458019951
6VR1,0.4387565458019951
6VR5,0.4387565458019951
7KRU,0.4387565458019951
6LDW,0.438725169979782
2ZWL,0.4385496509313263
3C9Q,0.4385496509313263
4IFJ,0.4385496509313263
4IFL,0.4385496509313263
4IFN,0.4385496509313263
4TQE,0.4385496509313263
5C11,0.4385496509313263
5C13,0.4385496509313263
5CP0,0.4385496509313263
5DWS,0.4385496509313263
5I2B,0.4385496509313263
5T1G,0.4385496509313263
6ATM,0.4385496509313263
6ATY,0.4385496509313263
6CBR,0.4385496509313263
6CBS,0.4385496509313263
6CBT,0.4385496509313263
6EI2,0.4385496509313263
6IKT,0.4385496509313263
6IKY,0.4385496509313263
6IL0,0.4385496509313263
6IL2,0.4385496509313263
6KZG,0.4385496509313263
6KZH,0.4385496509313263
6L9F,0.4385496509313263
6PU1,0.4385496509313263
6WNX,0.4385496509313263
6Y26,0.4385496509313263
6Y27,0.4385496509313263
6Y28,0.4385496509313263
6Y29,0.4385496509313263
6Y2A,0.4385496509313263
6Y2B,0.4385496509313263
6SK2,0.43836835434571586
2YQ8,0.43810975684328185
1EFR,0.4379422504375957
4YY6,0.4379422504375957
4YYD,0.4379422504375957
4YYG,0.4379422504375957
4YYH,0.4379422504375957
4YYI,0.4379422504375957
4YYJ,0.4379422504375957
4YYK,0.4379422504375957
1ACW,0.4379383495457211
3BZE,0.4377115706694428
3BZF,0.4377115706694428
5TB7,0.4371635902476185
5UE6,0.4371635902476185
1QJT,0.4364971703141201
1RGJ,0.4364971703141201
1SY9,0.4364971703141201
2H8S,0.4364971703141201
2JNG,0.4364971703141201
2K2F,0.4364971703141201
2KXW,0.4364971703141201
2LYE,0.4364971703141201
2LYF,0.4364971703141201
2LZ5,0.4364971703141201
2LZI,0.4364971703141201
2MK7,0.4364971703141201
5TCZ,0.4364971703141201
3T6B,0.4364329426565521
3T6J,0.4364329426565521
6FKY,0.4364329426565521
6FKZ,0.4364329426565521
3POS,0.43628477202302274
3POW,0.43628477202302274
2GIT,0.43594916880639367
1XOD,0.43582577410774376
3P87,0.4354917734196686
6OV7,0.4354917734196686
3AX3,0.4352754320648926
3AX5,0.4352754320648926
1SBU,0.4352378569874842
1TNZ,0.4350144307696278
3IQO,0.4349337982802844
3IQQ,0.4349337982802844
4YIZ,0.4347994810843855
6CEZ,0.4347994810843855
1A3B,0.4337265460457481
1A3E,0.4337265460457481
4Z2P,0.43351965117507935
5IC4,0.4335093190830871
5IC6,0.4335093190830871
1ED3,0.43337394759208697
2FYS,0.43333232402148975
4DJS,0.43333232402148975
5EX0,0.43333232402148975
5EX3,0.43333232402148975
3OQH,0.43324410060741736
3OQI,0.43324410060741736
3OQJ,0.43324410060741736
3S7T,0.43324410060741736
3UPR,0.43324410060741736
1ALG,0.43286527129163715
1BFI,0.43286527129163715
1BFJ,0.43286527129163715
6R4Y,0.43282145478722933
6R4Z,0.43282145478722933
2WUH,0.4327608539048096
6RXM,0.4327608539048096
6RXO,0.4327608539048096
6RXP,0.4327608539048096
2QLD,0.4327111755196389
4KVT,0.4327111755196389
4KVU,0.4327111755196389
4KVV,0.4327111755196389
6AT6,0.4327111755196389
6AVF,0.4327111755196389
6AVG,0.4327111755196389
6MRQ,0.4325997997851431
1WTG,0.43236041153945387
1CKW,0.4322787458409112
1CKX,0.4322787458409112
1CKY,0.4322787458409112
1CKZ,0.4322787458409112
1GJZ,0.4322787458409112
1KAL,0.4322787458409112
1MXL,0.4322787458409112
2N63,0.4322787458409112
1YBO,0.43218417557032934
3ZHF,0.43218417557032934
5FRQ,0.43218417557032934
6H1E,0.43218417557032934
6JQ2,0.43218417557032934
6JQ3,0.43218417557032934
6JTN,0.43218417557032934
6JTP,0.43218417557032934
5KWN,0.4320595368034599
1MQS,0.43200311092964117
1N4Q,0.43200311092964117
1N4S,0.43200311092964117
1UPK,0.43200311092964117
3BU3,0.43200311092964117
3QLC,0.43200311092964117
4H75,0.43200311092964117
4XIF,0.43200311092964117
5HYN,0.43200311092964117
5UWR,0.43200311092964117
5UWT,0.43200311092964117
5UWW,0.43200311092964117
6XS5,0.43200311092964117
6XS7,0.43200311092964117
6XS9,0.43200311092964117
6XSA,0.43200311092964117
7KRW,0.43200311092964117
7N1E,0.43200311092964117
7N1F,0.43200311092964117
6NCA,0.43164157205352144
6CAZ,0.431452684543182
6Q3K,0.43121740804838754
1CTA,0.43111324369238435
1CTD,0.43111324369238435
1EGX,0.43111324369238435
1F8H,0.43111324369238435
1FF1,0.43111324369238435
1FU3,0.43111324369238435
1KQH,0.43111324369238435
1KQI,0.43111324369238435
1VB8,0.43111324369238435
2AIV,0.43111324369238435
2L12,0.43111324369238435
2L1B,0.43111324369238435
2LL2,0.43111324369238435
2M8B,0.43111324369238435
2MH5,0.43111324369238435
7JMY,0.43111324369238435
7JQ8,0.43111324369238435
7JYZ,0.43111324369238435
4WPH,0.4308220473854198
4WPI,0.4308220473854198
3GO1,0.43064897430159904
6FLG,0.43064897430159904
1CDK,0.43059571131308405
4K4J,0.430391093719834
4K6I,0.430391093719834
7O31,0.430391093719834
7D35,0.4302594333475902
5NIG,0.43012043508144177
1TJB,0.43002702453547126
3WUU,0.4299875517268805
3WUV,0.4299875517268805
6WLY,0.4299875517268805
2ZL2,0.4299534347374042
4YYM,0.4299534347374042
4YYN,0.4299534347374042
3FVH,0.42920589733881576
4CC3,0.42920589733881576
4CRI,0.42920589733881576
5V21,0.42920589733881576
5V22,0.42920589733881576
5W7I,0.42920589733881576
6FHU,0.42920589733881576
7AKS,0.42920589733881576
6H8P,0.4290682485703969
5TWH,0.4290672786189038
5TXH,0.4285891347045861
5TXJ,0.4285891347045861
5XTZ,0.4285891347045861
1G27,0.4285673740536963
1R6B,0.42815295173529805
1R6C,0.42815295173529805
1R6O,0.42815295173529805
1R6Q,0.42815295173529805
1IO6,0.4278420190240382
3O41,0.427502957719477
3O45,0.427502957719477
3OMH,0.427502957719477
3WS6,0.427502957719477
5DAI,0.427502957719477
6HCS,0.427502957719477
6OPJ,0.42722631068490974
5I55,0.42697690663575866
6RXS,0.42697690663575866
3REV,0.4268818935612343
6WAY,0.42600003896674693
7MGR,0.42600003896674693
1DPK,0.4259361065118073
1DPQ,0.4259361065118073
1JLO,0.4259361065118073
1MK3,0.4259361065118073
1ZFD,0.4259361065118073
2AP7,0.4259361065118073
2AP8,0.4259361065118073
2DC2,0.4259361065118073
2JMZ,0.4259361065118073
2JNQ,0.4259361065118073
2KBQ,0.4259361065118073
2KJF,0.4259361065118073
2KTR,0.4259361065118073
2LQ4,0.4259361065118073
2RQ2,0.4259361065118073
5XI9,0.4259361065118073
5XIR,0.4259361065118073
6Q5Z,0.4259361065118073
6ZYC,0.4259361065118073
1TSQ,0.4259326905956793
1EG3,0.42576252736633796
1EG4,0.42576252736633796
4OS7,0.42576252736633796
5UWO,0.42576252736633796
5YYZ,0.42576252736633796
6GQ2,0.42576252736633796
6GQ5,0.42576252736633796
6GQC,0.42576252736633796
6GY5,0.42576252736633796
6UBI,0.42576252736633796
6UCE,0.42576252736633796
6UCF,0.42576252736633796
6UK4,0.42576252736633796
6XRP,0.42576252736633796
6XS8,0.42576252736633796
7AZX,0.42576252736633796
7BPH,0.42576252736633796
5NIN,0.42543071961207335
5YPO,0.42543071961207335
6ASZ,0.42543071961207335
1FVY,0.42536113613539106
1HVZ,0.42536113613539106
1LOI,0.42536113613539106
2KPA,0.42536113613539106
2KPB,0.42536113613539106
3MLR,0.42527316575214297
3MLT,0.42527316575214297
3MLU,0.42527316575214297
3MLV,0.42527316575214297
3MLX,0.42527316575214297
3MLY,0.42527316575214297
3MLZ,0.42527316575214297
4Z2O,0.42478203292217787
1B0H,0.4246773625045261
1B1H,0.4246773625045261
1B2H,0.4246773625045261
1B3H,0.4246773625045261
1B6H,0.4246773625045261
1B7H,0.4246773625045261
6UQK,0.42441893368930833
1TNY,0.4240816225146153
3CB8,0.42342190789796075
4HON,0.42342190789796075
4HPT,0.4228903323079119
4HPU,0.4228903323079119
4OLR,0.4227035533877749
4ONK,0.4227035533877749
5U89,0.4227035533877749
1HDT,0.42262119185446545
2BIL,0.42262119185446545
2OS0,0.42262119185446545
2OS1,0.42262119185446545
2OS3,0.42262119185446545
2ZL4,0.42262119185446545
3I1H,0.42262119185446545
3U04,0.42262119185446545
4GWB,0.42262119185446545
4OAJ,0.42262119185446545
4ROF,0.42262119185446545
4US6,0.42262119185446545
4WXL,0.42262119185446545
4X3G,0.42262119185446545
5BWL,0.42262119185446545
5C7Z,0.42262119185446545
5CPD,0.42262119185446545
5DZD,0.42262119185446545
5E5D,0.42262119185446545
6AMT,0.42262119185446545
6APN,0.42262119185446545
6BPI,0.42262119185446545
6TDB,0.42262119185446545
6TJT,0.42262119185446545
6WJQ,0.42262119185446545
1M8B,0.4225762156254462
1M8C,0.4225762156254462
2GJ6,0.42256674805543704
7D3D,0.42211382287994115
4G9J,0.42203825100708375
6WLX,0.4219987781984931
6IP4,0.4216010980863026
2P1L,0.4212576930859243
1BEI,0.4209541826121772
1ERD,0.4209541826121772
1G5M,0.4209541826121772
1GFC,0.4209541826121772
1GFD,0.4209541826121772
1GJH,0.4209541826121772
1PMC,0.4209541826121772
1QVP,0.4209541826121772
1QW1,0.4209541826121772
2KPK,0.4209541826121772
2KPL,0.4209541826121772
2M7I,0.4209541826121772
2M7J,0.4209541826121772
2MFX,0.4209541826121772
2MFY,0.4209541826121772
2MG6,0.4209541826121772
2OBU,0.4209541826121772
5A3G,0.4209541826121772
5LWC,0.4209541826121772
5XIV,0.4209541826121772
6MJD,0.4209541826121772
6RSS,0.4209541826121772
6WPV,0.4209541826121772
2MTW,0.4209231019925924
1MD9,0.42058636013725403
1MDB,0.42058636013725403
1MDF,0.42058636013725403
5GR9,0.42058636013725403
1ABO,0.42026391452348855
3MLW,0.42026391452348855
3WS3,0.42017067266473423
5WMN,0.42017067266473423
5WMO,0.42017067266473423
5WMP,0.42017067266473423
5WMR,0.42017067266473423
6EH6,0.42017067266473423
6FR9,0.42017067266473423
6FRA,0.42017067266473423
6FRB,0.42017067266473423
6FRC,0.42017067266473423
6FUM,0.42017067266473423
6FUN,0.42017067266473423
6FUO,0.42017067266473423
6FUP,0.42017067266473423
6FUQ,0.42017067266473423
6FUR,0.42017067266473423
2GHQ,0.41997853792548295
2NNA,0.41997853792548295
2WAX,0.41997853792548295
2WAY,0.41997853792548295
2WO6,0.41997853792548295
3BU5,0.41997853792548295
3RDT,0.41997853792548295
3TWR,0.41997853792548295
3TWU,0.41997853792548295
3ZZY,0.41997853792548295
3ZZZ,0.41997853792548295
4HRG,0.41997853792548295
4HRH,0.41997853792548295
4OS1,0.41997853792548295
4OS2,0.41997853792548295
4OS4,0.41997853792548295
4OS5,0.41997853792548295
4OS6,0.41997853792548295
5JJM,0.41997853792548295
6UK2,0.41997853792548295
6XRO,0.41997853792548295
6ZHI,0.41997853792548295
4MJH,0.41985151645168467
3V56,0.4196338255991791
5T5J,0.4194703255148776
5T5L,0.4194703255148776
5T5O,0.4194703255148776
5T5P,0.4194703255148776
5TWG,0.4194703255148776
5GPI,0.4193799091669947
1V1T,0.41919009387696615
1W9E,0.41919009387696615
1W9O,0.41919009387696615
1W9Q,0.41919009387696615
4B60,0.41919009387696615
1XGA,0.4187883652715868
1XGB,0.4187883652715868
1XGC,0.4187883652715868
4CC2,0.41804614152030867
6FKP,0.41804614152030867
7N8I,0.41801194018722426
2XHS,0.4178949977745939
5DO6,0.41681902636606494
5DU1,0.41681902636606494
5DZ5,0.41681902636606494
5MTC,0.41681902636606494
5MTD,0.41681902636606494
5L0Y,0.41679325939379047
5VYO,0.41679325939379047
7JWP,0.41679325939379047
7JWQ,0.41679325939379047
5ICN,0.4165918468576481
2LUF,0.41651053961943996
6VLA,0.41651053961943996
1B13,0.4163023374228456
1B2J,0.4163023374228456
1B2O,0.4163023374228456
3P7J,0.41617211089193956
5NWS,0.41617211089193956
1BDE,0.41615654949624514
1DSK,0.41615654949624514
1FHQ,0.41615654949624514
1HN3,0.41615654949624514
1HO0,0.41615654949624514
1MQ1,0.41615654949624514
1ORX,0.41615654949624514
1T9E,0.41615654949624514
1ZU2,0.41615654949624514
2B38,0.41615654949624514
2BEY,0.41615654949624514
2I1D,0.41615654949624514
2I1E,0.41615654949624514
2I1F,0.41615654949624514
2I1G,0.41615654949624514
2I1H,0.41615654949624514
2I1I,0.41615654949624514
2K3B,0.41615654949624514
2KBV,0.41615654949624514
2LLM,0.41615654949624514
2N3K,0.41615654949624514
1B4H,0.41593974425162467
1B5H,0.41593974425162467
1DS2,0.4157871666645721
1DS3,0.4157871666645721
2SGP,0.4157871666645721
1PFG,0.41573592792265146
5AUL,0.4151747477261596
5GJI,0.4151747477261596
5Y45,0.4151747477261596
5Y46,0.4151747477261596
6QZR,0.4151747477261596
6QZS,0.4151747477261596
4CRM,0.41512367767145514
4CRN,0.41512367767145514
5UIE,0.41512367767145514
5UZ7,0.41512367767145514
6LPB,0.41512367767145514
6P2R,0.41512367767145514
7D90,0.41512367767145514
7V5G,0.41512367767145514
7V5M,0.41512367767145514
3FE7,0.415082138444466
3FEA,0.415082138444466
3PN2,0.4150735564823419
3PN3,0.4150735564823419
3PN4,0.4150735564823419
3PN5,0.4150735564823419
3PN6,0.4150735564823419
5OQF,0.4149998612547647
3DPO,0.4148144318323573
6OKE,0.41472625059008894
6T3H,0.4147213586608192
5A2P,0.414706008124145
5JJ0,0.4146664931437502
2D10,0.41460272937602677
2D11,0.41460272937602677
2GHT,0.41460272937602677
2HWN,0.41460272937602677
3C5Z,0.41460272937602677
3C60,0.41460272937602677
3C6L,0.41460272937602677
4FZ3,0.41460272937602677
4M38,0.41460272937602677
4NM3,0.41460272937602677
5L83,0.41460272937602677
5MTW,0.41460272937602677
5TDC,0.41460272937602677
5ZIA,0.41460272937602677
6LV0,0.41460272937602677
2FNX,0.41393662573105877
2PV1,0.41341723779238027
2PV2,0.41341723779238027
4EDU,0.41341723779238027
6CIT,0.41341723779238027
6T5F,0.41341723779238027
6T5H,0.41341723779238027
7DE9,0.41341723779238027
5IX1,0.41340610443611114
2LDS,0.41308825554898704
6NIY,0.41259193558712387
4QOK,0.4125715666057677
3U7X,0.41186270075149306
4M5S,0.41186270075149306
4ZQW,0.41186270075149306
5OQG,0.41175680735152387
1F3C,0.4115331913605493
1JLP,0.4115331913605493
1KUP,0.4115331913605493
1KUZ,0.4115331913605493
1MA4,0.4115331913605493
1MA5,0.4115331913605493
1MA6,0.4115331913605493
1MZI,0.4115331913605493
1OMN,0.4115331913605493
2KBI,0.4115331913605493
2KJ7,0.4115331913605493
2LAM,0.4115331913605493
2MD1,0.4115331913605493
2MD2,0.4115331913605493
2MD3,0.4115331913605493
2MD4,0.4115331913605493
2MWR,0.4115331913605493
2MXM,0.4115331913605493
5J6Z,0.4115331913605493
6DMZ,0.4115331913605493
6GFT,0.4115331913605493
6WC1,0.41151010229783197
2ZN8,0.411322522113418
2ZN9,0.411322522113418
2ZND,0.411322522113418
4NEO,0.41124159442144625
6HNL,0.41124159442144625
6HNM,0.41124159442144625
6HNN,0.41124159442144625
4N39,0.4112044832338824
1XH3,0.4108480471460527
4WRQ,0.4107327072619762
6KOG,0.4099470043807227
5U3A,0.4098766196397634
3RBQ,0.4095934781473724
5NP0,0.4095201835519337
5NP1,0.4095201835519337
6B3J,0.4095201835519337
4DAY,0.4094609321672436
5EXK,0.4094609321672436
6LOS,0.4094609321672436
6OCP,0.4094609321672436
2Y5M,0.4092442112662312
2Y6N,0.4092442112662312
5ME6,0.4092442112662312
5ME7,0.4092442112662312
2Y5F,0.40912026833412857
2Y5G,0.40912026833412857
2Y5H,0.40912026833412857
4UU6,0.40912026833412857
3PWU,0.40882502353397526
3PWV,0.40882502353397526
2BNQ,0.40868918815313054
2BNR,0.40868918815313054
2BNU,0.40868918815313054
1AFO,0.4085747338769391
6NOM,0.4085747338769391
2OXJ,0.4085056564619054
2OXK,0.4085056564619054
3UVW,0.4083578021169065
3UVX,0.4083578021169065
3UVY,0.4083578021169065
3UW9,0.4083578021169065
5W7J,0.4083578021169065
6S5P,0.4083578021169065
5VUD,0.40830179796112825
5VUE,0.40830179796112825
5VUF,0.40830179796112825
5VVP,0.40830179796112825
5VWD,0.40830179796112825
5VWF,0.40830179796112825
5VWH,0.40830179796112825
5VWJ,0.40830179796112825
2BP5,0.40803033805845906
4TK1,0.40803033805845906
4TK2,0.40803033805845906
4TK3,0.40803033805845906
5IX2,0.40803033805845906
1OX1,0.40795253107998697
2B05,0.40795253107998697
2YYR,0.40795253107998697
3K6L,0.40795253107998697
3PFV,0.40795253107998697
4JIF,0.40795253107998697
4NT8,0.40795253107998697
4ROJ,0.40795253107998697
4U1P,0.40795253107998697
5D7F,0.40795253107998697
5GRQ,0.40795253107998697
5IEK,0.40795253107998697
5NAS,0.40795253107998697
5T8Z,0.40795253107998697
5VCP,0.40795253107998697
6AM5,0.40795253107998697
6AMU,0.40795253107998697
6JES,0.40795253107998697
6JF9,0.40795253107998697
6T80,0.40795253107998697
6TKK,0.40795253107998697
7NUI,0.40795253107998697
1TP3,0.40795097072323716
3A1H,0.4079130160995923
4FJ3,0.4079130160995923
4LOR,0.4079130160995923
3ZFW,0.40753241556804193
6RXQ,0.40753241556804193
3H0X,0.40739392336354213
6ZVB,0.40739392336354213
6ZVC,0.40739392336354213
6ZVD,0.40739392336354213
6ZVE,0.40739392336354213
3DPP,0.40731362824863115
3DPQ,0.40731362824863115
2Y5T,0.40722194674662665
4FCM,0.40722194674662665
2RF9,0.40717665422907706
2RFD,0.40717665422907706
2RFE,0.40717665422907706
4YO0,0.40717665422907706
5DRZ,0.40717665422907706
5NQF,0.40717665422907706
5NQG,0.40717665422907706
5WMQ,0.40717665422907706
6TTK,0.40717665422907706
4N3A,0.4070950517882405
1AD7,0.4070748093222966
1BAL,0.4070748093222966
1BBL,0.4070748093222966
1BZK,0.4070748093222966
1EJP,0.4070748093222966
1F3K,0.4070748093222966
1F68,0.4070748093222966
1IXT,0.4070748093222966
1NAU,0.4070748093222966
1OMG,0.4070748093222966
1OZZ,0.4070748093222966
1P00,0.4070748093222966
1P0A,0.4070748093222966
1XYD,0.4070748093222966
2LN4,0.4070748093222966
2LO9,0.4070748093222966
2LOC,0.4070748093222966
2M7P,0.4070748093222966
2N98,0.4070748093222966
4BXU,0.4070748093222966
5NMY,0.4070748093222966
6MZT,0.4070748093222966
6OYF,0.40706359162241934
6P1J,0.40706359162241934
1XQH,0.40702715518372024
6LF8,0.40698072402746127
7BRD,0.40698072402746127
1EJO,0.4066427591898054
1D0D,0.4065648678677252
5YLX,0.4051554440045738
4LEB,0.4049461031692701
4LEE,0.4049461031692701
1IHJ,0.4049144321444287
1X9T,0.4049144321444287
5DHG,0.4049144321444287
5DHH,0.4049144321444287
5TDB,0.4049144321444287
6TE4,0.4049144321444287
7E2E,0.40469884988212557
3GJE,0.4046196512341199
3GJF,0.4046196512341199
3HAE,0.4046196512341199
4DMT,0.4045304156967503
5BJT,0.4045304156967503
5OU8,0.4045304156967503
5XZT,0.4045304156967503
1BF8,0.4042203264215714
1CCN,0.4042203264215714
1NM7,0.4042203264215714
1QH2,0.4042203264215714
2W5Z,0.4039774590020481
1PWQ,0.4039618132627456
1PWU,0.4039618132627456
3CC5,0.40395219809142224
3CCH,0.40395219809142224
3CH1,0.40395219809142224
6MM5,0.40384314180614916
1IX1,0.40377925152301364
5D9E,0.40377925152301364
3OQV,0.4037400317452472
6RXR,0.403422941950596
4N3C,0.4032321145372703
2LKW,0.4032154988464747
5Y3U,0.4032154988464747
3E1I,0.4030210446580006
