job_id,model_name,seed_id,sample_id,dG_separated,dG_cross,sc_value,nres_all,nres_int,total_score,binding_energy
8gck_C,af3,2025,5,-39.6256,-48.5563,0.7703,134,44,-309.8017,-8.9307
8gck_C,af3,2025,6,-34.1561,-48.2079,0.7719,134,42,-280.1468,-14.0518
8gck_C,af3,2025,7,-39.4433,-48.9215,0.8023,134,43,-299.9982,-9.4782
8gck_C,af3,2025,8,-42.3991,-52.5777,0.7736,134,42,-315.2632,-10.1786
8gck_C,af3,2025,9,-29.8086,-47.9284,0.7775,134,43,-294.9155,-18.1198
8gck_C,af3,1000,0,-37.3453,-48.7089,0.7945,134,43,-297.8443,-11.3636
8gck_C,af3,1000,1,-38.7859,-49.2667,0.8104,134,41,-293.2082,-10.4808
8gck_C,af3,1000,2,-40.296,-52.1807,0.7863,134,43,-295.9721,-11.8847
8gck_C,af3,1000,3,-35.0778,-49.2834,0.7836,134,43,-300.3443,-14.2056
8gck_C,af3,1000,4,-38.4446,-47.0748,0.7908,134,42,-299.1613,-8.6302
8gck_C,af3,1000,5,-36.3841,-46.0433,0.7926,134,42,-287.9619,-9.6592
8gck_C,af3,1000,6,-37.9548,-49.3003,0.7637,134,42,-298.5979,-11.3455
8gck_C,af3,1000,7,-37.4279,-46.8888,0.7894,134,42,-304.1372,-9.4609
8gck_C,af3,1000,8,-40.2556,-48.6723,0.7879,134,42,-309.6503,-8.4167
8gck_C,af3,1000,9,-41.5186,-53.0555,0.7811,134,42,-300.5363,-11.5369
8gjg_B,af3,1,0,257.5805,180.1197,0.5745,199,79,-211.4995,-77.4608
8gjg_B,af3,1,1,156.0161,18.7371,0.5232,199,71,-290.4708,-137.279
8gjg_B,af3,1,2,29.0267,-25.5151,0.5752,199,69,-442.7799,-54.5418
8gjg_B,af3,1,3,126.7568,53.4311,0.5944,199,75,-348.7203,-73.3257
8gjg_B,af3,1,4,414.1967,306.4567,0.5647,199,73,-37.0565,-107.74
8gjg_B,af3,1,5,490.0102,347.9969,0.564,199,74,19.7843,-142.0133
8gjg_B,af3,1,6,97.2015,35.1783,0.5187,199,82,-370.0057,-62.0232
8gjg_B,af3,1,7,79.3435,9.8846,0.6199,199,79,-392.023,-69.4589
8gjg_B,af3,1,8,286.0319,161.166,0.5111,199,70,-145.9986,-124.8659
8gjg_B,af3,1,9,73.1053,6.5345,0.5211,199,83,-397.2731,-66.5708
8gjg_B,af3,2,0,418.2344,295.2021,0.5839,199,75,-20.5592,-123.0323
8gjg_B,af3,2,1,134.5058,55.53,0.628,199,64,-316.0151,-78.9758
8gjg_B,af3,2,2,169.5809,66.1075,0.574,199,76,-215.456,-103.4734
8gjg_B,af3,2,3,52.723,13.4696,0.5803,199,65,-409.4581,-39.2534
8gjg_B,af3,2,4,85.2452,-20.9713,0.6144,199,72,-341.2737,-106.2165
8gjg_B,af3,2,5,452.363,278.9724,0.4616,199,76,6.6107,-173.3906
8gjg_B,af3,2,6,147.5885,70.0839,0.5604,199,86,-295.8566,-77.5046
8gjg_B,af3,2,7,147.3096,92.9692,0.5428,199,74,-309.5002,-54.3404
8gjg_B,af3,2,8,273.7554,188.9457,0.5377,199,74,-133.9104,-84.8097
8gjg_B,af3,2,9,100.626,10.0419,0.5258,199,77,-372.8873,-90.5841
8gjg_B,af3,3,0,89.3742,34.141,0.6488,199,68,-408.5874,-55.2332
8gjg_B,af3,3,1,102.8529,48.8083,0.5878,199,73,-305.4499,-54.0446
8gjg_B,af3,3,2,85.9826,7.3831,0.6016,199,68,-388.667,-78.5995
8gjg_B,af3,3,3,128.09,15.6939,0.5849,199,72,-348.3615,-112.3961
8gjg_B,af3,3,4,68.245,5.4531,0.6407,199,69,-328.0469,-62.7919
8gjg_B,af3,3,5,133.0008,15.8527,0.6172,199,68,-355.9766,-117.1481
8gjg_B,af3,3,6,163.7073,42.8569,0.5837,199,70,-310.927,-120.8504
8gjg_B,af3,3,7,34.8003,-29.6604,0.6079,199,77,-449.1997,-64.4607
8gjg_B,af3,3,8,87.3577,11.015,0.6625,199,74,-342.7673,-76.3427
8gjg_B,af3,3,9,71.036,-5.3388,0.5937,199,70,-383.6273,-76.3748
8gjg_B,af3,4,0,175.5543,9.0034,0.5738,199,75,-292.0617,-166.5509
8gjg_B,af3,4,1,113.2388,11.8163,0.6137,199,71,-353.8927,-101.4225
8gjg_B,af3,4,2,61.4255,0.4989,0.6313,199,64,-401.0529,-60.9266
8gjg_B,af3,4,3,134.3272,7.4505,0.6026,199,71,-324.357,-126.8767
8gjg_B,af3,4,4,236.6268,64.4373,0.5635,199,73,-214.6165,-172.1895
8gjg_B,af3,4,5,204.6413,121.5527,0.5341,199,71,-268.1612,-83.0886
8gjg_B,af3,4,6,72.1101,0.6214,0.5887,199,67,-375.1148,-71.4887
8gjg_B,af3,4,7,666.6407,499.362,0.5359,199,74,256.2736,-167.2787
8gjg_B,af3,4,8,1602.0703,1135.3354,0.5605,199,76,1155.5756,-466.7349
8gjg_B,af3,4,9,150.9499,89.549,0.5397,199,76,-307.0458,-61.4009
8gjg_B,af3,5,0,16.1275,-22.0241,0.6469,199,71,-458.0657,-38.1516
8gjg_B,af3,5,1,237.5155,47.7789,0.5497,199,78,-243.4033,-189.7366
8gjg_B,af3,5,2,46.7672,-12.7867,0.5707,199,76,-419.987,-59.5539
8gjg_B,af3,5,3,115.4453,30.5203,0.6153,199,68,-327.3261,-84.925
8gjg_B,af3,5,4,84.1099,-27.6452,0.6102,199,76,-305.9698,-111.7551
8gjg_B,af3,5,5,118.2514,59.6023,0.5944,199,73,-359.6238,-58.6491
8gjg_B,af3,5,6,174.9412,68.0087,0.5579,199,82,-289.69,-106.9325
8gjg_B,af3,5,7,33.7607,-25.5469,0.6046,199,79,-461.7792,-59.3076
8gjg_B,af3,5,8,142.0205,44.2439,0.5277,199,71,-277.7975,-97.7766
8gjg_B,af3,5,9,110.5931,8.2507,0.5652,199,75,-358.3976,-102.3424
8gjg_B,af3,6,0,186.765,57.8577,0.6125,199,71,-264.3183,-128.9073
8gjg_B,af3,6,1,596.8573,391.1694,0.5326,199,75,221.4994,-205.6879
8gjg_B,af3,6,2,551.0593,441.135,0.5474,199,74,147.1155,-109.9243
8gjg_B,af3,6,3,131.6063,76.8832,0.5832,199,85,-299.6696,-54.7231
8gjg_B,af3,6,4,175.9794,105.5709,0.6292,199,80,-303.2278,-70.4085
8gjg_B,af3,6,5,97.4868,24.0767,0.5851,199,83,-378.5101,-73.4101
8gjg_B,af3,6,6,216.9733,120.223,0.5969,199,70,-241.1418,-96.7503
8gjg_B,af3,6,7,113.4743,53.9215,0.5826,199,79,-354.5672,-59.5528
8gjg_B,af3,6,8,281.3704,117.7062,0.5478,199,75,-141.1621,-163.6642
8gjg_B,af3,6,9,116.0893,-3.6476,0.5056,199,73,-315.7845,-119.7369
8gjg_B,af3,7,0,164.6833,47.1989,0.6311,199,70,-260.8816,-117.4844
8gjg_B,af3,7,1,113.3321,58.2109,0.5582,199,77,-363.8583,-55.1212
8gjg_B,af3,7,2,498.5288,408.0106,0.5631,199,75,42.1819,-90.5182
8gjg_B,af3,7,3,314.4117,247.5465,0.5764,199,80,-156.7813,-66.8652
8gjg_B,af3,7,4,145.7839,37.5464,0.6031,199,72,-270.6769,-108.2375
8gjg_B,af3,7,5,196.7547,92.3533,0.6111,199,70,-265.7029,-104.4014
8gjg_B,af3,7,6,90.63,-18.3116,0.5848,199,76,-374.9478,-108.9416
8gjg_B,af3,7,7,148.5638,0.8951,0.6938,199,65,-245.5297,-147.6687
8gjg_B,af3,7,8,244.2037,112.0044,0.6035,199,75,-206.8381,-132.1993
8gjg_B,af3,7,9,195.0335,116.8599,0.6163,199,61,-252.9505,-78.1736
8gjg_B,af3,8,0,55.131,-32.5359,0.6335,199,71,-440.699,-87.6669
8gjg_B,af3,8,1,574.86,447.4764,0.5631,199,75,111.2396,-127.3836
8gjg_B,af3,8,2,167.813,96.7067,0.6187,199,76,-234.4222,-71.1063
8gjg_B,af3,8,3,206.3888,65.1566,0.6162,199,77,-267.564,-141.2322
8gjg_B,af3,8,4,184.4681,40.9591,0.5701,199,75,-279.2749,-143.509
8gjg_B,af3,8,5,28.7964,-38.1363,0.6064,199,76,-436.2496,-66.9327
8gjg_B,af3,8,6,217.5671,134.576,0.5925,199,79,-265.3552,-82.9911
8gjg_B,af3,8,7,49.4957,-0.0012,0.6299,199,64,-369.7813,-49.4969
8gjg_B,af3,8,8,87.2546,19.0899,0.5964,199,71,-402.1542,-68.1647
8gjg_B,af3,8,9,251.7255,142.584,0.5757,199,76,-200.7084,-109.1415
8gjg_B,af3,9,0,111.946,52.3253,0.6121,199,83,-358.4378,-59.6207
8gjg_B,af3,9,1,200.0721,77.8824,0.5246,199,73,-240.1171,-122.1897
8gjg_B,af3,9,2,324.1897,124.776,0.5181,199,72,-97.2215,-199.4137
8gjg_B,af3,9,3,40.3678,-18.7836,0.6106,199,67,-384.0451,-59.1514
8gjg_B,af3,9,4,389.4885,260.6653,0.5146,199,72,-23.9269,-128.8232
8gjg_B,af3,9,5,225.6175,157.651,0.6169,199,79,-255.724,-67.9665
8gjg_B,af3,9,6,360.2247,175.6509,0.5175,199,79,-78.2879,-184.5738
8gjg_B,af3,9,7,309.074,199.7838,0.5167,199,73,-73.4302,-109.2902
8gjg_B,af3,9,8,142.0431,25.3573,0.6187,199,69,-317.7271,-116.6858
8gjg_B,af3,9,9,72.9957,-15.8108,0.6047,199,68,-366.1583,-88.8065
8gjg_B,af3,10,0,150.0703,59.0299,0.6226,199,81,-307.8428,-91.0404
8gjg_B,af3,10,1,106.8312,14.0654,0.5638,199,80,-363.9902,-92.7658
8gjg_B,af3,10,2,91.3037,9.7566,0.5681,199,73,-339.6326,-81.5471
8gjg_B,af3,10,3,129.8206,60.9184,0.5819,199,73,-338.0445,-68.9022
8gjg_B,af3,10,4,100.1383,25.0712,0.6502,199,74,-311.481,-75.0671
8gjg_B,af3,10,5,94.9102,15.3674,0.5869,199,86,-393.4055,-79.5428
8gjg_B,af3,10,6,60.1651,-6.6188,0.6647,199,70,-396.4108,-66.7839
8gjg_B,af3,10,7,293.7668,125.3417,0.5961,199,69,-145.1536,-168.4251
8gjg_B,af3,10,8,125.091,53.4049,0.5813,199,74,-351.472,-71.6861
8gjg_B,af3,10,9,391.6249,281.8492,0.5034,199,76,-81.3058,-109.7757
8gjg_B,af3,42,0,222.8055,101.3249,0.6446,199,69,-194.7018,-121.4806
8gjg_B,af3,42,1,279.1392,169.9092,0.4734,199,73,-155.4984,-109.23
8gjg_B,af3,42,2,190.2449,56.0038,0.6275,199,70,-268.7779,-134.2411
8gjg_B,af3,42,3,42.5445,-4.2179,0.5619,199,69,-448.0057,-46.7624
8gjg_B,af3,42,4,161.5867,37.6219,0.5584,199,71,-262.5439,-123.9648
8gjg_B,af3,42,5,104.8991,41.7385,0.6225,199,66,-318.4695,-63.1606
8gjg_B,af3,42,6,116.5151,24.5927,0.654,199,69,-362.1652,-91.9224
8gjg_B,af3,42,7,203.305,53.8425,0.596,199,75,-211.8821,-149.4625
8gjg_B,af3,42,8,130.4254,48.1144,0.5811,199,67,-260.6682,-82.311
8gjg_B,af3,42,9,456.1201,295.1333,0.5559,199,73,-0.1169,-160.9868
8gjg_B,af3,777,0,357.6442,282.6603,0.5534,199,69,-49.9605,-74.9839
8gjg_B,af3,777,1,44.5234,-13.2054,0.6036,199,80,-455.3911,-57.7288
8gjg_B,af3,777,2,88.8989,17.1184,0.5644,199,70,-370.5001,-71.7805
8gjg_B,af3,777,3,49.1241,-16.6259,0.5818,199,70,-412.9048,-65.75
8gjg_B,af3,777,4,170.4215,92.5046,0.4689,199,69,-268.1278,-77.9169
8gjg_B,af3,777,5,545.5999,410.5293,0.5948,199,78,132.1838,-135.0706
8gjg_B,af3,777,6,166.1157,98.326,0.6098,199,83,-285.4115,-67.7897
8gjg_B,af3,777,7,85.1612,22.4692,0.5529,199,76,-355.4921,-62.692
8gjg_B,af3,777,8,83.8971,16.2154,0.6388,199,77,-392.6913,-67.6817
8gjg_B,af3,777,9,73.7144,30.0302,0.6502,199,78,-401.6436,-43.6842
8gjg_B,af3,25107,0,144.0769,85.34,0.6279,199,80,-336.5931,-58.7369
8gjg_B,af3,25107,1,127.4376,46.2855,0.6017,199,69,-354.8849,-81.1521
8gjg_B,af3,25107,2,345.8191,240.3374,0.5174,199,75,-92.1811,-105.4817
8gjg_B,af3,25107,3,108.6281,40.0816,0.6159,199,71,-358.295,-68.5465
8gjg_B,af3,25107,4,197.8334,71.0819,0.6387,199,68,-245.663,-126.7515
8gjg_B,af3,25107,5,40.7361,-26.8915,0.6065,199,89,-334.5029,-67.6276
8gjg_B,af3,25107,6,104.3902,46.1778,0.5673,199,70,-351.1592,-58.2124
8gjg_B,af3,25107,7,215.6182,121.0701,0.5588,199,69,-218.3651,-94.5481
8gjg_B,af3,25107,8,202.4622,31.96,0.6038,199,78,-273.0395,-170.5022
8gjg_B,af3,25107,9,390.851,180.2336,0.53,199,72,-78.6271,-210.6174
8gjg_B,af3,91791,0,136.8328,44.3235,0.6426,199,68,-267.2034,-92.5093
8gjg_B,af3,91791,1,265.5525,99.2215,0.531,199,73,-177.6896,-166.331
8gjg_B,af3,91791,2,147.8,44.5784,0.6002,199,77,-326.9743,-103.2216
8gjg_B,af3,91791,3,47.5702,-11.0034,0.6171,199,76,-450.3506,-58.5736
8gjg_B,af3,91791,4,322.8897,213.2837,0.5258,199,74,-107.2995,-109.606
8gjg_B,af3,91791,5,442.9987,335.5735,0.5033,199,74,-17.4724,-107.4252
8gjg_B,af3,91791,6,104.482,23.1447,0.5093,199,70,-281.1007,-81.3373
8gjg_B,af3,91791,7,117.7373,39.7086,0.636,199,77,-378.6134,-78.0287
8gjg_B,af3,91791,8,101.082,-9.9992,0.6063,199,80,-376.7842,-111.0812
8gjg_B,af3,91791,9,601.0756,509.6703,0.5413,199,71,116.1316,-91.4053
8gjg_B,af3,34897,0,203.1252,66.3786,0.5686,199,78,-283.4403,-136.7466
8gjg_B,af3,34897,1,390.7278,339.6492,0.5551,199,79,-104.1777,-51.0786
8gjg_B,af3,34897,2,271.8037,175.7533,0.523,199,73,-174.9392,-96.0504
8gjg_B,af3,34897,3,75.9823,21.4406,0.6397,199,75,-408.8886,-54.5417
8gjg_B,af3,34897,4,716.7513,596.6578,0.5135,199,75,291.7093,-120.0935
8gjg_B,af3,34897,5,111.6464,37.6953,0.6048,199,78,-348.9796,-73.9511
8gjg_B,af3,34897,6,74.6094,-18.8848,0.6192,199,71,-415.7071,-93.4942
8gjg_B,af3,34897,7,47.6863,-22.4281,0.5872,199,78,-465.4127,-70.1144
8gjg_B,af3,34897,8,59.2313,-23.9324,0.6586,199,68,-139.4844,-83.1637
8gjg_B,af3,34897,9,67.7236,-3.3576,0.496,199,78,-425.4874,-71.0812
8gjg_B,af3,9999,0,420.2805,233.2102,0.5676,199,73,28.7123,-187.0703
8gjg_B,af3,9999,1,281.6216,103.1492,0.5845,199,81,-205.4117,-178.4724
8gjg_B,af3,9999,2,84.7697,-25.1615,0.6029,199,80,-390.557,-109.9312
8gjg_B,af3,9999,3,108.2655,60.0722,0.6492,199,78,-360.1266,-48.1933
8gjg_B,af3,9999,4,255.2587,129.9674,0.5485,199,75,-224.628,-125.2913
8gjg_B,af3,9999,5,66.003,11.2951,0.5772,199,80,-417.6955,-54.7079
8gjg_B,af3,9999,6,189.7352,84.3251,0.5323,199,75,-255.924,-105.4101
8gjg_B,af3,9999,7,66.848,5.9166,0.5721,199,71,-430.6912,-60.9314
8gjg_B,af3,9999,8,497.5675,227.9541,0.5778,199,73,50.1457,-269.6134
8gjg_B,af3,9999,9,93.2749,31.4542,0.6277,199,73,-365.7811,-61.8207
8gjg_B,af3,100,0,537.0816,388.2739,0.4856,199,75,117.4117,-148.8077
8gjg_B,af3,100,1,305.6991,119.1097,0.5119,199,74,-135.9294,-186.5894
8gjg_B,af3,100,2,303.1251,167.904,0.55,199,62,-98.7375,-135.2211
8gjg_B,af3,100,3,108.1342,24.0691,0.5378,199,72,-306.2948,-84.0651
8gjg_B,af3,100,4,111.5105,19.0113,0.5262,199,71,-355.7288,-92.4992
8gjg_B,af3,100,5,66.6559,-4.1056,0.5959,199,71,-392.1022,-70.7615
8gjg_B,af3,100,6,70.1476,6.1234,0.6406,199,79,-399.5688,-64.0242
8gjg_B,af3,100,7,251.907,173.5057,0.556,199,73,-181.2091,-78.4013
8gjg_B,af3,100,8,81.1778,-17.8641,0.566,199,78,-388.3145,-99.0419
8gjg_B,af3,100,9,150.693,86.9463,0.6005,199,80,-325.1961,-63.7467
8gjg_B,af3,52,0,260.0877,191.3199,0.5581,199,75,-190.1348,-68.7678
8gjg_B,af3,52,1,204.7488,47.0226,0.5644,199,75,-273.7653,-157.7262
8gjg_B,af3,52,2,111.4455,13.6521,0.6051,199,74,-336.3288,-97.7934
8gjg_B,af3,52,3,419.0446,143.4262,0.512,199,70,-45.1985,-275.6184
8gjg_B,af3,52,4,236.181,138.6474,0.5902,199,82,-184.2215,-97.5336
8gjg_B,af3,52,5,40.4968,-17.372,0.6009,199,81,-445.7591,-57.8688
8gjg_B,af3,52,6,201.8825,80.1821,0.5236,199,63,-236.4576,-121.7004
8gjg_B,af3,52,7,295.6217,151.5415,0.5745,199,75,-178.2722,-144.0802
8gjg_B,af3,52,8,155.3206,75.9684,0.6597,199,78,-320.2256,-79.3522
8gjg_B,af3,52,9,193.2484,81.0381,0.5697,199,71,-237.0846,-112.2103
8gjg_B,af3,2025,0,103.0003,3.8904,0.5511,199,72,-373.9681,-99.1099
8gjg_B,af3,2025,1,150.9521,35.3187,0.6081,199,69,-314.5259,-115.6334
8gjg_B,af3,2025,2,353.9425,203.3376,0.6022,199,69,-88.5754,-150.6049
8gjg_B,af3,2025,3,303.8703,158.1831,0.5119,199,75,-106.8368,-145.6872
8gjg_B,af3,2025,4,144.8285,38.2255,0.5933,199,75,-319.1028,-106.603
8gjg_B,af3,2025,5,169.8128,91.4438,0.6152,199,74,-338.8531,-78.369
8gjg_B,af3,2025,6,55.2547,-10.0002,0.6232,199,63,-290.5126,-65.2549
8gjg_B,af3,2025,7,225.83,113.8519,0.5139,199,73,-243.8244,-111.9781
8gjg_B,af3,2025,8,445.2025,279.588,0.5911,199,73,14.0556,-165.6145
8gjg_B,af3,2025,9,129.3035,72.4536,0.5974,199,79,-330.6475,-56.8499
8gjg_B,af3,1000,0,425.7095,302.4287,0.5381,199,73,11.3782,-123.2808
8gjg_B,af3,1000,1,224.2108,78.8318,0.5666,199,75,-231.3112,-145.379
8gjg_B,af3,1000,2,269.9005,122.6793,0.5613,199,73,-184.732,-147.2212
8gjg_B,af3,1000,3,166.1367,66.5595,0.6331,199,70,-288.2806,-99.5772
8gjg_B,af3,1000,4,104.4145,39.0521,0.5935,199,70,-362.8162,-65.3624
8gjg_B,af3,1000,5,1698.5306,1494.9037,0.5814,199,75,1223.3481,-203.6269
8gjg_B,af3,1000,6,522.6788,433.7841,0.4804,199,66,71.631,-88.8947
8gjg_B,af3,1000,7,60.6237,11.5849,0.6205,199,62,-388.7821,-49.0388
8gjg_B,af3,1000,8,125.9625,71.7767,0.5609,199,78,-384.1722,-54.1858
8gjg_B,af3,1000,9,109.7279,32.2024,0.5882,199,70,-358.5651,-77.5255
8gji_B,af3,1,0,366.9737,215.0196,0.6452,203,75,-78.9903,-151.9541
8gji_B,af3,1,1,35.257,-68.1423,0.6389,203,82,-457.2885,-103.3993
8gji_B,af3,1,2,27.5017,-30.443,0.5745,203,74,-445.3569,-57.9447
8gji_B,af3,1,3,9.6143,-30.5416,0.6622,203,87,-489.6293,-40.1559
8gji_B,af3,1,4,-4.1639,-59.797,0.6632,203,83,-516.2518,-55.6331
8gji_B,af3,1,5,61.8104,-21.0635,0.6138,203,71,-350.5844,-82.8739
8gji_B,af3,1,6,28.3117,-34.2011,0.6581,203,82,-415.1623,-62.5128
8gji_B,af3,1,7,-4.0862,-48.4394,0.6392,203,76,-507.0187,-44.3532
8gji_B,af3,1,8,136.972,66.3336,0.6635,203,79,-256.3541,-70.6384
8gji_B,af3,1,9,27.2937,-42.1709,0.6618,203,83,-463.5309,-69.4646
8gji_B,af3,2,0,48.9897,-35.7494,0.6371,203,77,-416.8036,-84.7391
8gji_B,af3,2,1,80.3973,19.6505,0.6128,203,86,-383.4163,-60.7468
8gji_B,af3,2,2,27.3229,-26.1593,0.6011,203,79,-477.7212,-53.4822
8gji_B,af3,2,3,22.4477,-26.272,0.6023,203,80,-434.4248,-48.7197
8gji_B,af3,2,4,52.1528,8.7278,0.6092,203,75,-352.8477,-43.425
8gji_B,af3,2,5,57.3528,-42.9935,0.6702,203,80,-368.0881,-100.3463
8gji_B,af3,2,6,129.401,-47.3011,0.6489,203,85,-292.0688,-176.7021
8gji_B,af3,2,7,-28.314,-59.3159,0.6322,203,77,-530.9103,-31.0019
8gji_B,af3,2,8,146.0356,57.5054,0.6102,203,77,-303.0099,-88.5302
8gji_B,af3,2,9,-15.7929,-63.0544,0.612,203,79,-515.0218,-47.2615
8gji_B,af3,3,0,131.1023,77.7075,0.6779,203,73,-323.1671,-53.3948
8gji_B,af3,3,1,98.6345,31.8648,0.7127,203,77,-382.0068,-66.7697
8gji_B,af3,3,2,2.33,-47.8302,0.7145,203,75,-492.6039,-50.1602
8gji_B,af3,3,3,203.7634,84.3748,0.7029,203,79,-97.0821,-119.3886
8gji_B,af3,3,4,65.6125,-12.3783,0.6788,203,77,-399.1382,-77.9908
8gji_B,af3,3,5,-18.4057,-69.0774,0.6575,203,78,-489.4717,-50.6717
8gji_B,af3,3,6,64.5393,8.7969,0.6315,203,80,-421.0761,-55.7424
8gji_B,af3,3,7,39.8015,-46.1992,0.6472,203,81,-432.2069,-86.0007
8gji_B,af3,3,8,286.9519,159.3106,0.6461,203,76,-5.9147,-127.6413
8gji_B,af3,3,9,7.1561,-48.9708,0.6519,203,77,-467.1085,-56.1269
8gji_B,af3,4,0,99.0723,19.2715,0.6237,203,76,-280.3531,-79.8008
8gji_B,af3,4,1,-10.6345,-53.8773,0.6471,203,78,-488.8435,-43.2428
8gji_B,af3,4,2,239.3572,144.5874,0.6139,203,75,-201.5597,-94.7698
8gji_B,af3,4,3,58.7051,-15.0945,0.6457,203,81,-209.6361,-73.7996
8gji_B,af3,4,4,35.8926,-47.3268,0.6087,203,78,-431.5418,-83.2194
8gji_B,af3,4,5,31.098,-28.5646,0.5991,203,85,-432.2241,-59.6626
8gji_B,af3,4,6,29.488,-44.0868,0.6085,203,84,-398.3009,-73.5748
8gji_B,af3,4,7,19.5893,-14.1958,0.6439,203,76,-465.0955,-33.7851
8gji_B,af3,4,8,64.3734,-31.3849,0.5408,203,79,-423.9355,-95.7583
8gji_B,af3,4,9,12.7834,-43.9178,0.6817,203,86,-484.5959,-56.7012
8gji_B,af3,5,0,382.7345,266.5415,0.6968,203,76,-109.8559,-116.193
8gji_B,af3,5,1,22.243,-33.873,0.5478,203,74,-352.8436,-56.116
8gji_B,af3,5,2,-19.294,-60.0373,0.6357,203,80,-517.59,-40.7433
8gji_B,af3,5,3,42.2975,-15.9264,0.6031,203,71,-345.5511,-58.2239
8gji_B,af3,5,4,49.2149,-13.6292,0.6849,203,84,-424.7014,-62.8441
8gji_B,af3,5,5,28.9418,-14.4824,0.5781,203,79,-436.0616,-43.4242
8gji_B,af3,5,6,50.6656,-50.3316,0.6682,203,81,-420.7674,-100.9972
8gji_B,af3,5,7,93.9221,59.6837,0.6009,203,76,-366.4054,-34.2384
8gji_B,af3,5,8,140.7653,99.9471,0.584,203,73,-292.1685,-40.8182
8gji_B,af3,5,9,111.1819,50.9764,0.6808,203,80,-260.8367,-60.2055
8gji_B,af3,6,0,41.6017,-15.1806,0.5943,203,77,-399.4535,-56.7823
8gji_B,af3,6,1,82.285,-29.1078,0.6787,203,87,-328.2603,-111.3928
8gji_B,af3,6,2,49.1674,-25.8861,0.5859,203,79,-429.7464,-75.0535
8gji_B,af3,6,3,50.1413,-8.9892,0.5889,203,76,-418.0574,-59.1305
8gji_B,af3,6,4,124.5541,56.6602,0.6999,203,76,-336.6828,-67.8939
8gji_B,af3,6,5,73.2528,21.0512,0.6401,203,83,-371.4149,-52.2016
8gji_B,af3,6,6,142.4363,-3.9253,0.5168,203,78,-232.6715,-146.3616
8gji_B,af3,6,7,206.9558,120.617,0.7116,203,81,-190.6534,-86.3388
8gji_B,af3,6,8,28.4194,-39.8215,0.6126,203,82,-388.3797,-68.2409
8gji_B,af3,6,9,31.0986,-11.8812,0.6032,203,75,-473.4291,-42.9798
8gji_B,af3,7,0,44.3088,-54.7064,0.5505,203,78,-400.967,-99.0152
8gji_B,af3,7,1,123.4376,76.1829,0.6559,203,80,-373.0758,-47.2547
8gji_B,af3,7,2,-5.6216,-50.8933,0.658,203,77,-505.5787,-45.2717
8gji_B,af3,7,3,58.7642,-27.5014,0.665,203,85,-357.872,-86.2656
8gji_B,af3,7,4,15.6227,-53.6714,0.703,203,84,-469.6089,-69.2941
8gji_B,af3,7,5,14.0896,-27.5938,0.6172,203,73,-447.943,-41.6834
8gji_B,af3,7,6,55.2602,-58.2713,0.6537,203,81,-426.4549,-113.5315
8gji_B,af3,7,7,23.2693,-31.7557,0.5937,203,87,-451.3728,-55.025
8gji_B,af3,7,8,-15.305,-65.9157,0.6756,203,81,-485.8923,-50.6107
8gji_B,af3,7,9,262.1496,159.0996,0.6904,203,77,-155.8478,-103.05
8gji_B,af3,8,0,15.2868,-37.6836,0.6653,203,88,-518.1136,-52.9704
8gji_B,af3,8,1,-12.7918,-48.6663,0.6583,203,72,-527.2522,-35.8745
8gji_B,af3,8,2,175.4863,99.0475,0.6235,203,78,-275.4118,-76.4388
8gji_B,af3,8,3,218.7167,122.9414,0.6653,203,78,-252.1347,-95.7753
8gji_B,af3,8,4,89.5727,18.0908,0.661,203,80,-377.8362,-71.4819
8gji_B,af3,8,5,320.8831,246.9361,0.6545,203,82,-160.6045,-73.947
8gji_B,af3,8,6,17.9879,-37.5754,0.5561,203,74,-368.2342,-55.5633
8gji_B,af3,8,7,119.0144,50.4709,0.6501,203,74,-365.9142,-68.5435
8gji_B,af3,8,8,9.0913,-32.4297,0.6241,203,82,-484.3279,-41.521
8gji_B,af3,8,9,13.2748,-42.9207,0.6517,203,84,-478.9147,-56.1955
8gji_B,af3,9,0,148.9127,83.8615,0.6994,203,79,-305.5606,-65.0512
8gji_B,af3,9,1,65.6102,15.9178,0.6443,203,80,-408.4332,-49.6924
8gji_B,af3,9,2,33.8369,-44.6748,0.6643,203,83,-57.2986,-78.5117
8gji_B,af3,9,3,159.9227,68.1627,0.5086,203,78,-242.5421,-91.76
8gji_B,af3,9,4,35.4715,-6.3161,0.5692,203,79,-451.7636,-41.7876
8gji_B,af3,9,5,172.0972,-42.819,0.6618,203,84,-344.7353,-214.9162
8gji_B,af3,9,6,35.7788,-50.7368,0.6897,203,86,-444.5785,-86.5156
8gji_B,af3,9,7,183.7693,38.4945,0.6737,203,77,-203.9203,-145.2748
8gji_B,af3,9,8,150.0181,100.1679,0.6001,203,85,-346.4158,-49.8502
8gji_B,af3,9,9,-10.4312,-54.1006,0.6254,203,83,-487.5581,-43.6694
8gji_B,af3,10,0,144.8802,74.1078,0.6237,203,82,-294.2582,-70.7724
8gji_B,af3,10,1,67.7955,0.6503,0.6453,203,84,-393.8688,-67.1452
8gji_B,af3,10,2,68.1929,-13.2575,0.6444,203,76,-405.6113,-81.4504
8gji_B,af3,10,3,85.1583,26.3667,0.6982,203,80,-362.2172,-58.7916
8gji_B,af3,10,4,107.4695,16.1946,0.6658,203,76,-287.9226,-91.2749
